cycle_number,measurement_time_relative,voltage_measured_smooth,current_measured_smooth,temperature_measured_smooth,soh
32,219.813,3.867419471464311,-2.009483898088708,25.932247292198124,0.976884601474046
32,229.844,3.8638415812208113,-2.0092044445585833,26.018644603247097,0.976884601474046
32,239.829,3.860287755901324,-2.0089435214553735,26.104356626497168,0.976884601474046
32,249.813,3.8568410549581698,-2.0085548646549385,26.18704754622755,0.976884601474046
32,259.797,3.853440520547808,-2.0087217024843937,26.27138633446093,0.976884601474046
32,269.782,3.850126517658379,-2.0089361766408502,26.354712719681807,0.976884601474046
32,279.719,3.846866797875378,-2.008747372281652,26.434898504750233,0.976884601474046
32,289.719,3.843630305517441,-2.0087499082579945,26.514985165857578,0.976884601474046
32,299.735,3.840496682071064,-2.00912739708722,26.59583197534304,0.976884601474046
32,309.75,3.837423804910189,-2.0090755040074035,26.67474734793705,0.976884601474046
32,319.719,3.834452481697311,-2.0094177661005053,26.75385604218979,0.976884601474046
32,329.735,3.8315698500556454,-2.009218408256317,26.83169975399601,0.976884601474046
32,339.719,3.828665394698684,-2.0083640673095835,26.908308889955897,0.976884601474046
32,349.672,3.8259005753338102,-2.0085133437112166,26.985199050491552,0.976884601474046
32,359.672,3.823136639829112,-2.0087727631221974,27.063328500441045,0.976884601474046
32,369.657,3.820413594368758,-2.0082513934932895,27.141518376453845,0.976884601474046
32,379.688,3.8177031245629967,-2.0078281657628896,27.219056307830073,0.976884601474046
32,389.641,3.814990516750873,-2.008109691850936,27.295552263322502,0.976884601474046
32,399.625,3.8123205020829594,-2.008261455310041,27.372207640792297,0.976884601474046
32,409.625,3.8096228838088977,-2.008477376890829,27.448053848140567,0.976884601474046
32,419.594,3.806933769091942,-2.008830514690925,27.523135816523293,0.976884601474046
32,429.547,3.8042358994784617,-2.0089206078563966,27.595893001584876,0.976884601474046
32,439.454,3.80150549190688,-2.0086904253760736,27.66688571336908,0.976884601474046
32,449.438,3.798808101270318,-2.009129977658279,27.738685300279396,0.976884601474046
32,459.454,3.796064250743014,-2.0090511973559493,27.811255979113664,0.976884601474046
32,469.438,3.793363220137818,-2.008488595728225,27.883674657722057,0.976884601474046
32,479.5,3.790654280843828,-2.008149195079462,27.953451664588385,0.976884601474046
32,489.469,3.787940624407841,-2.0084637394554545,28.021237018960225,0.976884601474046
32,499.547,3.785216496654007,-2.008196141166086,28.08863308596701,0.976884601474046
32,509.469,3.7824937859389904,-2.007849136313526,28.155280618618583,0.976884601474046
32,519.438,3.779741143017024,-2.007797314407706,28.21874242315591,0.976884601474046
32,529.407,3.776977611040892,-2.007749576209323,28.28169062720075,0.976884601474046
32,539.375,3.774208402433446,-2.0075171693532767,28.343509208908888,0.976884601474046
32,549.375,3.7714663876194656,-2.0073870738903232,28.40509547469956,0.976884601474046
32,559.422,3.768772149073682,-2.0069022674174315,28.4651156111111,0.976884601474046
32,569.375,3.766106756026943,-2.0072114330611206,28.52059310707017,0.976884601474046
32,579.266,3.7634595410055622,-2.0074135336476187,28.572465535348343,0.976884601474046
32,589.36,3.760806331834792,-2.0083611285581733,28.62418415474759,0.976884601474046
32,599.36,3.758168651187748,-2.008613643972007,28.67418758313754,0.976884601474046
32,609.36,3.755598265558055,-2.009070224686877,28.72500470327356,0.976884601474046
32,619.36,3.753022956188282,-2.0092910868478056,28.773996474685248,0.976884601474046
32,629.422,3.7504723944117138,-2.009834653132377,28.821661487844867,0.976884601474046
32,639.454,3.747966596111805,-2.009592123142726,28.86634532235687,0.976884601474046
32,649.407,3.7455275868904394,-2.0093777009725775,28.90807480973379,0.976884601474046
32,659.391,3.7431099718567102,-2.0088300741992975,28.945629502363087,0.976884601474046
32,669.36,3.740690786396251,-2.0087665184319805,28.97930661490813,0.976884601474046
32,679.329,3.738325849528277,-2.007951968211936,29.00967234379517,0.976884601474046
32,689.25,3.735936881665232,-2.007861926669173,29.04061414547192,0.976884601474046
32,699.219,3.733556996604623,-2.007847323144895,29.068971709288107,0.976884601474046
32,709.204,3.731193524373804,-2.007815082935531,29.098201017212777,0.976884601474046
32,719.141,3.7288501923403174,-2.0074428582811454,29.126965158823605,0.976884601474046
32,729.141,3.7264841024627984,-2.007489912464993,29.153631412969546,0.976884601474046
32,739.141,3.724154018415496,-2.0075061230007205,29.180668256988053,0.976884601474046
32,749.063,3.721829549304881,-2.0078229994164323,29.20524269993273,0.976884601474046
32,758.985,3.719531681808006,-2.0077059299033113,29.22721353039271,0.976884601474046
32,768.985,3.7172746781312935,-2.007821887793346,29.249708398395583,0.976884601474046
32,778.938,3.715086879949196,-2.0076783801207494,29.270463885788914,0.976884601474046
32,788.907,3.7129067072761286,-2.0079049288539874,29.290213579042323,0.976884601474046
32,798.907,3.710689829481693,-2.0084224536788353,29.30716419809068,0.976884601474046
32,808.907,3.7084557931326536,-2.008229316941946,29.323370511838743,0.976884601474046
32,818.938,3.706257199307949,-2.00780200686524,29.339828120308397,0.976884601474046
32,828.922,3.704005351819419,-2.0075868800173584,29.356319648744783,0.976884601474046
32,838.875,3.701824376431343,-2.00821111536403,29.37538583327172,0.976884601474046
32,848.829,3.699603842301494,-2.0085831653267365,29.392895138627583,0.976884601474046
32,858.813,3.697372564174428,-2.0091931773394975,29.4126332166327,0.976884601474046
32,868.719,3.695133911557147,-2.0092755324831746,29.43328260943047,0.976884601474046
32,878.672,3.6929896454799738,-2.0090619115236414,29.454049972399144,0.976884601474046
32,888.641,3.6908318251373537,-2.0093610475131625,29.473234607417098,0.976884601474046
32,898.672,3.688623588060624,-2.009326323227748,29.49057990262965,0.976884601474046
32,908.625,3.686408594015876,-2.008750151138586,29.50933718164761,0.976884601474046
32,918.594,3.684238422684491,-2.0085993782736127,29.527700383694196,0.976884601474046
32,928.547,3.6820692386249942,-2.008093998279746,29.54813674263613,0.976884601474046
32,938.532,3.679937597903116,-2.00885197034657,29.570445518237523,0.976884601474046
32,948.547,3.677769516381734,-2.009469068848333,29.59685235509414,0.976884601474046
32,958.563,3.675595858569355,-2.009541255608832,29.622257882919012,0.976884601474046
32,968.547,3.6734524458937927,-2.009057410755471,29.64740455662269,0.976884601474046
32,978.485,3.671363157967108,-2.008602340345906,29.673373673654332,0.976884601474046
32,988.454,3.6692322324068822,-2.008729245333842,29.69962665300485,0.976884601474046
32,998.438,3.667134169060456,-2.0077959166073827,29.725074415775413,0.976884601474046
32,1008.407,3.6650049962202824,-2.0073726381171553,29.75039960804186,0.976884601474046
32,1018.438,3.662924287938374,-2.0078318546292433,29.77568515653495,0.976884601474046
32,1028.438,3.660836122999119,-2.0078827308555978,29.80230096254143,0.976884601474046
32,1038.438,3.6587863878081017,-2.0089312443608116,29.829164994077523,0.976884601474046
32,1048.422,3.6567677229839046,-2.009283870758813,29.858174412635726,0.976884601474046
32,1058.438,3.6547084978797746,-2.0094397026666075,29.884790980563277,0.976884601474046
32,1068.391,3.6526979090417617,-2.009632092190868,29.91184669464618,0.976884601474046
32,1078.329,3.6506503681662057,-2.009109595931021,29.939233925839495,0.976884601474046
32,1088.297,3.648574980709783,-2.008967562026212,29.96783933885073,0.976884601474046
32,1098.282,3.646568329870343,-2.0083501708171525,29.995063895271887,0.976884601474046
32,1108.313,3.6445341416547063,-2.0086569078573335,30.02135890897794,0.976884601474046
32,1118.329,3.642481550473952,-2.0091001887156135,30.05049964101789,0.976884601474046
32,1128.313,3.640448913294033,-2.0089105314342,30.079374052832172,0.976884601474046
32,1138.282,3.6384451592060967,-2.0092647421993206,30.10838104799527,0.976884601474046
32,1148.313,3.636481659531748,-2.0093686741910823,30.138468215664165,0.976884601474046
32,1158.391,3.634467924235713,-2.009637424842987,30.16800472846762,0.976884601474046
32,1168.375,3.6324931593918777,-2.009049144673452,30.198081689271056,0.976884601474046
32,1178.438,3.6305061195704584,-2.0089721320158382,30.226699108229855,0.976884601474046
32,1188.407,3.6284830180912366,-2.008794335318262,30.255686220240317,0.976884601474046
32,1198.375,3.6265509553013513,-2.0089370527102273,30.28427053801441,0.976884601474046
32,1208.344,3.624608980867664,-2.008695741125433,30.315030801443807,0.976884601474046
32,1218.36,3.622652133876675,-2.0086423774636377,30.348065539613025,0.976884601474046
32,1228.36,3.6207014672965743,-2.0084529521584336,30.37742619345591,0.976884601474046
32,1238.329,3.618763211231228,-2.00926469164414,30.40661930071919,0.976884601474046
32,1248.313,3.616893639702481,-2.00931743246843,30.435733981447846,0.976884601474046
32,1258.344,3.6149696675165366,-2.0093288182039166,30.465959856249196,0.976884601474046
32,1268.454,3.613066139113744,-2.008562164680245,30.49411054517766,0.976884601474046
32,1278.422,3.611154844418474,-2.009049621495203,30.52104090114937,0.976884601474046
32,1288.454,3.609263511236165,-2.0086324351956057,30.549478084833417,0.976884601474046
32,1298.438,3.607435035475448,-2.008719231730883,30.5773572388005,0.976884601474046
32,1308.391,3.605600005168894,-2.0081713026649544,30.608028644027883,0.976884601474046
32,1318.375,3.6037577634567337,-2.008521881917677,30.64036757571106,0.976884601474046
32,1328.375,3.601932063476124,-2.0080270376419738,30.668779896365937,0.976884601474046
32,1338.344,3.600135366836779,-2.008381213348114,30.696049706744702,0.976884601474046
32,1348.36,3.598323210776128,-2.0083090151092895,30.72360688005928,0.976884601474046
32,1358.344,3.5964844857334133,-2.0080682440735234,30.754166239012655,0.976884601474046
32,1368.375,3.59467092750296,-2.0077742309815783,30.781384062563586,0.976884601474046
32,1378.344,3.592882995414085,-2.008075514997489,30.810016387203937,0.976884601474046
32,1388.375,3.591116744652705,-2.0083892001836174,30.838502782215876,0.976884601474046
32,1398.313,3.589374530055225,-2.009458596667352,30.863272151908166,0.976884601474046
32,1408.282,3.58763907644165,-2.009299078460871,30.888886152334216,0.976884601474046
32,1418.235,3.585914143349264,-2.0098128431082523,30.916614626916463,0.976884601474046
32,1428.204,3.5841676910563325,-2.0093170678021064,30.94447454655718,0.976884601474046
32,1438.188,3.582422393462677,-2.009211719973169,30.97238036394949,0.976884601474046
32,1448.172,3.5806844031014915,-2.0089064359916327,31.00213795339492,0.976884601474046
32,1458.235,3.5789372449488583,-2.0083714174336142,31.033682695309047,0.976884601474046
32,1468.188,3.577220824627898,-2.008145072924011,31.061777948156102,0.976884601474046
32,1478.188,3.5755518256017313,-2.007593914369277,31.08978905728854,0.976884601474046
32,1488.141,3.573827534208436,-2.008381737559574,31.11763382684695,0.976884601474046
32,1498.11,3.5721807451007455,-2.009114371639864,31.143801285167218,0.976884601474046
32,1508.016,3.570535224730768,-2.008823679436754,31.168858234868704,0.976884601474046
32,1518.016,3.5688944002950005,-2.0092896473683584,31.19377968427913,0.976884601474046
32,1527.985,3.567225104493442,-2.0090965871368516,31.219652207548485,0.976884601474046
32,1537.954,3.565579925160063,-2.0090563151707204,31.246741217821747,0.976884601474046
32,1547.907,3.5639528668618228,-2.009102769055594,31.273512012285263,0.976884601474046
32,1557.907,3.5623371644008204,-2.0092183495643563,31.29800951807749,0.976884601474046
32,1567.875,3.5607397068215634,-2.009176308225168,31.32160604124906,0.976884601474046
32,1577.875,3.559197549034786,-2.0092439525464028,31.348351358875743,0.976884601474046
32,1587.875,3.55760369945976,-2.009724872285772,31.37624933718764,0.976884601474046
32,1597.891,3.5560460834821956,-2.00979681368719,31.4029939001669,0.976884601474046
32,1607.922,3.5545758253856237,-2.0094332280042404,31.42974682746806,0.976884601474046
32,1617.891,3.5531045411388096,-2.009392347004294,31.45534267094603,0.976884601474046
32,1627.938,3.5515981554041094,-2.0095245906360035,31.48010806674662,0.976884601474046
32,1637.891,3.5500613458558052,-2.009180916115049,31.50511903854045,0.976884601474046
32,1647.875,3.548541925264745,-2.009065558156353,31.52929097498147,0.976884601474046
32,1657.86,3.5470482078546106,-2.0091509310212072,31.55329980795268,0.976884601474046
32,1667.844,3.545519688106757,-2.0090081433143188,31.57771970327567,0.976884601474046
32,1677.875,3.5440545330046707,-2.009089181502161,31.60376770011525,0.976884601474046
32,1687.907,3.542559773942845,-2.008880676198632,31.62870176736658,0.976884601474046
32,1697.938,3.5410917462349,-2.009158238121661,31.65121719396662,0.976884601474046
32,1707.907,3.539711539510984,-2.0085415124277866,31.67747585973556,0.976884601474046
32,1717.813,3.5382906829762812,-2.0088122934794956,31.701966234148607,0.976884601474046
32,1727.829,3.536856433378159,-2.0091381729655917,31.72390290542161,0.976884601474046
32,1737.782,3.5354291812641803,-2.0091136385735475,31.746541868639625,0.976884601474046
32,1747.735,3.534036380456477,-2.0090765580271737,31.76941703131488,0.976884601474046
32,1757.704,3.5326646705806035,-2.008925520034819,31.792354441173767,0.976884601474046
32,1767.704,3.531304716398985,-2.0086758110130862,31.81542940245907,0.976884601474046
32,1777.672,3.52998843997625,-2.0082612949933427,31.840626767268,0.976884601474046
32,1787.657,3.5286462848263023,-2.0081460649617138,31.863603408269753,0.976884601474046
32,1797.672,3.5273285335776365,-2.0078772534859373,31.887281058685176,0.976884601474046
32,1807.641,3.526009910674159,-2.0076215789435343,31.912295819144607,0.976884601474046
32,1817.688,3.524730531749851,-2.008172750683244,31.93780906296385,0.976884601474046
32,1827.657,3.523415794876355,-2.008585918702507,31.96181133863481,0.976884601474046
32,1837.641,3.5220725366026193,-2.0091118844434934,31.98742768949565,0.976884601474046
32,1847.657,3.5207643053717677,-2.009022238878581,32.01064641825624,0.976884601474046
32,1857.594,3.519518206726092,-2.0090483145016926,32.03459180809665,0.976884601474046
32,1867.657,3.518281680076444,-2.0089713546500563,32.060281208629355,0.976884601474046
32,1877.657,3.5170528280816225,-2.0089044269955036,32.08376352035445,0.976884601474046
32,1887.641,3.515802210627363,-2.008720548276251,32.10348216919333,0.976884601474046
32,1897.594,3.514598116122122,-2.0081468008361663,32.126543315994944,0.976884601474046
32,1907.563,3.51341207280318,-2.008625826950309,32.152845760224366,0.976884601474046
32,1917.594,3.5122612267503657,-2.008524617806051,32.17962722469852,0.976884601474046
32,1927.594,3.5110903689657462,-2.008779086411435,32.20605068817314,0.976884601474046
32,1937.61,3.5098889442374306,-2.0084843108150396,32.23232680909946,0.976884601474046
32,1947.579,3.5087217390578234,-2.0083525755100067,32.25893212850265,0.976884601474046
32,1957.547,3.507606360578421,-2.0086201635304173,32.28563484089014,0.976884601474046
32,1967.594,3.506454998499392,-2.0086777720107993,32.30992425056795,0.976884601474046
32,1977.547,3.5053142832100463,-2.0086964090020256,32.32904954930958,0.976884601474046
32,1987.579,3.5041769517558903,-2.008558767498546,32.34896826157473,0.976884601474046
32,1997.547,3.5030394950410897,-2.008484200480607,32.3744559973516,0.976884601474046
32,2007.625,3.5018911824865726,-2.008547205603255,32.40060521274025,0.976884601474046
32,2017.594,3.5007804959209565,-2.008590167974337,32.422670262902834,0.976884601474046
32,2027.641,3.4997334583675572,-2.0084670429890163,32.44746603907904,0.976884601474046
32,2037.625,3.498643768793687,-2.007601593999439,32.472768121858955,0.976884601474046
32,2047.672,3.49755101174475,-2.007457577349431,32.50030569847824,0.976884601474046
32,2057.641,3.4965026380719717,-2.0075793258712236,32.525149503117845,0.976884601474046
32,2067.594,3.495455430291562,-2.0074812032953324,32.548505581727476,0.976884601474046
32,2077.579,3.49443595017183,-2.0074814927949687,32.5710217809286,0.976884601474046
32,2087.516,3.493410135237562,-2.008128257626116,32.59583398322834,0.976884601474046
32,2097.516,3.4923607448202123,-2.008522494985004,32.619908102251294,0.976884601474046
32,2107.563,3.4912893482909584,-2.009027338903824,32.642055689075534,0.976884601474046
32,2117.563,3.4902878693685953,-2.009573038732753,32.66436834121924,0.976884601474046
32,2127.563,3.489287084401396,-2.009561778995185,32.68878333835588,0.976884601474046
32,2137.579,3.4882561286197853,-2.009469613194419,32.714415951285595,0.976884601474046
32,2147.61,3.487192283732772,-2.0097314847648966,32.74166710591463,0.976884601474046
32,2157.625,3.486134208619948,-2.009844320060428,32.76848711956602,0.976884601474046
32,2167.579,3.485092273436728,-2.0097202492242836,32.79568198060237,0.976884601474046
32,2177.547,3.4840376931371786,-2.009746744010268,32.82022157934476,0.976884601474046
32,2187.61,3.4829638230836655,-2.0097315822369564,32.84507684032488,0.976884601474046
32,2197.579,3.48193086972926,-2.0093331537882593,32.86889369078538,0.976884601474046
32,2207.547,3.4808848653825626,-2.0095556952129487,32.89619577159322,0.976884601474046
32,2217.516,3.479902580533559,-2.0093517365558844,32.9223846569466,0.976884601474046
32,2227.5,3.4789063484115252,-2.0091547236232445,32.94789286682839,0.976884601474046
32,2237.422,3.47792924409044,-2.0088880290445883,32.97242189066421,0.976884601474046
32,2247.391,3.4769021875213837,-2.0091676712720803,32.998785761143935,0.976884601474046
32,2257.36,3.475856478145646,-2.008997947319859,33.027443163918306,0.976884601474046
32,2267.297,3.4748299235640223,-2.008418040416933,33.056940202111115,0.976884601474046
32,2277.266,3.4737448962869637,-2.0081000255660113,33.084820008365405,0.976884601474046
32,2287.266,3.4726944048185406,-2.0081234418602705,33.11306423660183,0.976884601474046
32,2297.297,3.47165475197355,-2.008307250793502,33.142463632855524,0.976884601474046
32,2307.313,3.470604163504305,-2.0088240700332203,33.17236836134221,0.976884601474046
32,2317.25,3.4695643702887264,-2.0090563289632835,33.201178266583824,0.976884601474046
32,2327.219,3.468524683629955,-2.0095204409654883,33.22829400437715,0.976884601474046
32,2337.188,3.4674858178217036,-2.00951490500631,33.252635206937256,0.976884601474046
32,2347.172,3.4664131468624944,-2.0094233249842803,33.28034768805365,0.976884601474046
32,2357.204,3.465335563319685,-2.009050130199277,33.308970000767054,0.976884601474046
32,2367.157,3.464249838121177,-2.008649705533142,33.337522673236776,0.976884601474046
32,2377.172,3.4631411068252755,-2.008275002556246,33.36422930914182,0.976884601474046
32,2387.125,3.4620611261752816,-2.008926242134209,33.39285884540569,0.976884601474046
32,2397.11,3.4609583767821452,-2.009151479683533,33.42234747310406,0.976884601474046
32,2407.125,3.4598572835948262,-2.0091495467694265,33.45324583660209,0.976884601474046
32,2417.094,3.4587306769016157,-2.0093218639098356,33.48636558732714,0.976884601474046
32,2427.125,3.4576232833725715,-2.0098163240563753,33.51725405681726,0.976884601474046
32,2437.094,3.456441272445363,-2.009482521143986,33.5467376541212,0.976884601474046
32,2447.079,3.4552736818083014,-2.009158579397317,33.57828127319189,0.976884601474046
32,2457.125,3.454087185299406,-2.009396406835917,33.60792189790343,0.976884601474046
32,2467.125,3.4528773249359737,-2.009328816878193,33.63786185935837,0.976884601474046
32,2477.125,3.451662466873299,-2.008855967814043,33.669552250058956,0.976884601474046
32,2487.094,3.4504201386714097,-2.0091518261830976,33.7028193882044,0.976884601474046
32,2497.141,3.4492038373511087,-2.0092927952490625,33.73544964253096,0.976884601474046
32,2507.172,3.447969088941585,-2.009043465523157,33.77149507290525,0.976884601474046
32,2517.172,3.4467344941539833,-2.0091177132516997,33.805391491941194,0.976884601474046
32,2527.157,3.4454841044433104,-2.0095217683908926,33.83637505034359,0.976884601474046
32,2537.219,3.444192777700124,-2.0096231863115057,33.86916104104564,0.976884601474046
32,2547.204,3.4428923050140634,-2.0094926091138543,33.902563399891044,0.976884601474046
32,2557.172,3.4415851025319153,-2.009446315534723,33.933187214957165,0.976884601474046
32,2567.157,3.440252876066938,-2.0092303879109736,33.96553528021954,0.976884601474046
32,2577.125,3.4389137376134755,-2.0092237337437044,33.999632749816904,0.976884601474046
32,2587.079,3.4375320878589712,-2.0096486842970336,34.03323721358022,0.976884601474046
32,2597.047,3.4361694042732345,-2.009780382893183,34.065613845191045,0.976884601474046
32,2607.016,3.434780534590503,-2.0092977543292942,34.10203026969531,0.976884601474046
32,2617.094,3.4333166454394894,-2.009335380472515,34.139664027535126,0.976884601474046
32,2627.11,3.431850690133203,-2.0093117425751426,34.17760137937842,0.976884601474046
32,2637.11,3.430337291616506,-2.009526453915888,34.21804431345919,0.976884601474046
32,2647.094,3.4287750537038137,-2.009583463812596,34.256497873761774,0.976884601474046
32,2657.157,3.427241509596049,-2.00955941505867,34.29495581491755,0.976884601474046
32,2667.125,3.425648231311942,-2.009426216223805,34.334933427562135,0.976884601474046
32,2677.079,3.4241029127847527,-2.009308615950151,34.37410867078402,0.976884601474046
32,2687.11,3.422487700721645,-2.0092235361396336,34.411510934016626,0.976884601474046
32,2697.079,3.420886170287716,-2.008759221019631,34.445837686870455,0.976884601474046
32,2707.0,3.419224183996191,-2.008231736939396,34.48376830641884,0.976884601474046
32,2717.016,3.4174679095611262,-2.0078137712179767,34.52235356940667,0.976884601474046
32,2727.0,3.4157089225476827,-2.00744885652288,34.559529630468425,0.976884601474046
32,2736.969,3.413861469311018,-2.0080373561195266,34.59539470275053,0.976884601474046
32,2746.985,3.4119773682861663,-2.0085058736503445,34.63342107005338,0.976884601474046
32,2756.922,3.410063147671516,-2.008660864301194,34.67334346965265,0.976884601474046
32,2767.0,3.408094099965667,-2.008842678388875,34.710761252914835,0.976884601474046
32,2776.985,3.406119811737789,-2.0088778351232137,34.749372047564165,0.976884601474046
32,2787.016,3.404044552650173,-2.0092962568059782,34.78764961554575,0.976884601474046
32,2797.016,3.401974020057976,-2.00954143808163,34.82631582365481,0.976884601474046
32,2806.985,3.3997820503932714,-2.0094581276133856,34.86678883351838,0.976884601474046
32,2816.985,3.397552409640699,-2.0090623107102292,34.90547438836507,0.976884601474046
32,2826.985,3.395267417501123,-2.008836018053466,34.94372970426725,0.976884601474046
32,2836.954,3.3928665302479275,-2.009139477321172,34.98088001475464,0.976884601474046
32,2847.11,3.390357742328902,-2.0089166291653355,35.02066482505323,0.976884601474046
32,2857.219,3.3877430708694676,-2.008872852620301,35.057000824919804,0.976884601474046
32,2867.297,3.385024720455867,-2.008573321327542,35.092959366286486,0.976884601474046
32,2877.422,3.382160791210473,-2.008617841620813,35.132258712246305,0.976884601474046
32,2887.532,3.3791827763066475,-2.008863655956938,35.1729323878164,0.976884601474046
32,2897.657,3.376085620550772,-2.008820342420808,35.21414080360943,0.976884601474046
32,2907.782,3.372788819159341,-2.0086178469427876,35.256907050130735,0.976884601474046
32,2917.875,3.36938125336134,-2.0085927929330687,35.29851323181108,0.976884601474046
32,2927.969,3.3657558313529123,-2.0085795161066335,35.33982651798169,0.976884601474046
32,2938.11,3.3618685541927698,-2.0086720653517833,35.3814828034797,0.976884601474046
32,2948.297,3.3577447334609976,-2.0079771359189422,35.42239782054777,0.976884601474046
32,2958.422,3.353377921747192,-2.007077594017644,35.46320061360092,0.976884601474046
32,2968.516,3.3486940513004813,-2.0063149651953447,35.504861373018024,0.976884601474046
32,2978.672,3.343720636630176,-2.0063537127795104,35.544153128064316,0.976884601474046
32,2988.766,3.338385488659171,-2.00644037101352,35.58804789973097,0.976884601474046
32,2998.875,3.332666232217646,-2.006736539151859,35.63051809100237,0.976884601474046
32,3008.954,3.326476109578986,-2.0074202438309445,35.67406379022422,0.976884601474046
32,3019.047,3.319802916363324,-2.008067041179354,35.720899183496975,0.976884601474046
32,3029.188,3.3125173785396815,-2.008275482530696,35.771752882736315,0.976884601474046
32,3039.375,3.304599760268065,-2.008304940427607,35.823010370046404,0.976884601474046
32,3049.532,3.2960262051240936,-2.008382699388666,35.87667408004575,0.976884601474046
32,3059.657,3.2867775554594516,-2.008262134579962,35.934409072127345,0.976884601474046
32,3069.75,3.2767058551536947,-2.008311723869177,35.98662800793545,0.976884601474046
32,3079.86,3.265836980929356,-2.0084364700241557,36.037187879244435,0.976884601474046
32,3089.969,3.2540395803696787,-2.0087218072452626,36.09183696482947,0.976884601474046
32,3100.079,3.241240722394297,-2.0086602454673597,36.14297021741037,0.976884601474046
32,3110.219,3.227379400016629,-2.0084632121168196,36.197732421819126,0.976884601474046
32,3120.375,3.212357541460563,-2.008150691600169,36.25378619018974,0.976884601474046
32,3130.532,3.1960379680378193,-2.007652409188058,36.31580300389753,0.976884601474046
32,3140.657,3.1782850145331794,-2.0075628439540796,36.377679171356945,0.976884601474046
32,3150.766,3.1589793339528818,-2.0078274179098976,36.445648953991416,0.976884601474046
32,3160.954,3.1380580338732105,-2.008023972726719,36.51520661341556,0.976884601474046
32,3171.125,3.115243291880992,-2.0090409234544517,36.5843591754956,0.976884601474046
32,3181.25,3.0903729699432225,-2.0094390576405385,36.65761263338582,0.976884601474046
32,3191.391,3.0630784589413804,-2.0096809850377353,36.73223618967023,0.976884601474046
32,3201.516,3.032719648170594,-2.009791792467745,36.80839713849627,0.976884601474046
32,3211.625,2.9986886320966937,-2.009965835848777,36.88955782235114,0.976884601474046
32,3221.829,2.9598310994126957,-2.009696968179773,36.97113543276577,0.976884601474046
32,3231.954,2.9124943475486593,-2.0092149424962793,37.0542860457744,0.976884601474046
32,3242.094,2.7975760898037265,-2.1774546497413767,37.15134532372927,0.976884601474046
32,3252.235,2.7071176643523724,-2.1351809175473035,37.27171249573558,0.976884601474046
32,3262.422,2.6538084174959264,-1.929183691272736,37.39764190338408,0.976884601474046
32,3272.532,2.641279038102611,-1.6066843930964887,37.5113781072966,0.976884601474046
32,3282.672,2.6687108020535133,-1.2129047703741844,37.59575257691379,0.976884601474046
32,3292.922,2.7313819685984955,-0.7959027560001898,37.63525006417897,0.976884601474046
32,3303.188,2.8206578526243566,-0.4026556308303677,37.62321044804744,0.976884601474046
32,3313.469,2.9233391679177063,-0.0797047335245843,37.55893271654307,0.976884601474046
32,3323.766,3.0199667240191546,0.1264267577975537,37.44733253982874,0.976884601474046
32,3334.016,3.082846061910423,0.1688119461943413,37.30113851247379,0.976884601474046
32,3344.313,3.0769949937323746,3.088097758560112e-05,37.14945978718181,0.976884601474046
32,3354.61,3.1030664337301284,-2.8425446066786237e-05,37.01218255862743,0.976884601474046
32,3364.891,3.1238243883190817,-0.0001252016552858,36.86934610145555,0.976884601474046
32,3375.282,3.1392688574992196,-0.0002594476500715,36.72095041566596,0.976884601474046
32,3385.688,3.149399841270542,-0.0004311634304238,36.56699550125868,0.976884601474046
32,3396.141,3.154217339633049,-0.0006403489963428,36.4074813582337,0.976884601474046
34,0.0,4.189039539895722,-0.0830392933394522,23.975690886093787,0.9728772183488542
34,9.39,4.121719534281103,-0.6904847809101139,24.01703066837416,0.9728772183488542
34,20.156,4.063941468979522,-1.199449402284108,24.066228181667757,0.9728772183488542
34,30.172,4.015705343990981,-1.6099331574614348,24.123283425974588,0.9728772183488542
34,40.25,3.97701115931548,-1.9219360464420947,24.18819640129465,0.9728772183488542
34,50.234,3.947858914953035,-2.1354580692260967,24.26096710762805,0.9728772183488542
34,60.297,3.933376452052209,-2.1770487634840654,24.353439763448655,0.9728772183488542
34,70.375,3.940412771724226,-2.007968266427202,24.44831952527674,0.9728772183488542
34,80.39,3.933433372050061,-2.0074159350412213,24.538003711346732,0.9728772183488542
34,90.422,3.926904702528976,-2.0070873512452523,24.628096119302626,0.9728772183488542
34,100.453,3.920738089765733,-2.0076265985885553,24.720390282230063,0.9728772183488542
34,110.5,3.914971155835691,-2.008366561907977,24.81261215245241,0.9728772183488542
34,120.562,3.909566941126905,-2.00889038155217,24.906391998066507,0.9728772183488542
34,130.64,3.904413383794323,-2.0085503364961186,24.999299097632743,0.9728772183488542
34,140.625,3.899508269790488,-2.0087387907819845,25.094723661121225,0.9728772183488542
34,150.656,3.894846068348625,-2.0093892107691396,25.18711895338914,0.9728772183488542
34,160.687,3.8903271691344807,-2.009569757692763,25.279640297721933,0.9728772183488542
34,170.734,3.886025185802982,-2.009967935988191,25.370650926583473,0.9728772183488542
34,180.781,3.8818333949299704,-2.0094407668080785,25.459006704389452,0.9728772183488542
34,190.812,3.8777604964479298,-2.0096349091192103,25.546664957970982,0.9728772183488542
34,200.812,3.8738260260331066,-2.009339705581146,25.636227192454324,0.9728772183488542
34,210.922,3.870019375060644,-2.009837800088908,25.725502756510156,0.9728772183488542
34,220.906,3.866297872762907,-2.0093421517405186,25.813271077827835,0.9728772183488542
34,230.922,3.862620624867303,-2.008649120676471,25.900863330827363,0.9728772183488542
